clique_id,numero_nodi,amicizie_mancanti,simmetrie_mancanti
5946a562f810d56922433679,8,0.0,11
5946a562f810d5692243367a,8,0.0,11
5946a567f810d569224339f5,8,0.0,10
5946a567f810d56922433a3a,8,0.0,10
5946a569f810d56922434a07,8,0.0,10
5946a569f810d56922434f26,8,0.0,10
5946a576f810d56922436261,10,0.0,12
5946a576f810d56922436262,10,0.0,12
5946a576f810d56922436276,12,0.0,9
5946a576f810d56922436336,10,0.0,1
5946a576f810d56922436338,10,0.0,3
5946a576f810d5692243634a,9,0.0,3
5946a57cf810d5692243703c,8,0.0,12
5946a57cf810d56922437043,8,0.0,13
5946a57cf810d56922437045,8,0.0,13
5946a57cf810d5692243704c,8,0.0,13
5946a57cf810d56922437050,8,0.0,12
5946a57cf810d5692243707c,8,0.0,16
5946a57cf810d56922437084,8,0.0,14
5946a582f810d56922438020,8,0.0,16
5946a582f810d5692243802c,8,0.0,15
5946a582f810d5692243802d,8,0.0,17
5946a587f810d56922438944,8,0.0,12
5946a587f810d56922438a4e,8,0.0,12
5946a587f810d56922438de7,8,0.0,7
5946a587f810d56922438e39,8,0.0,12
5946a587f810d56922438e4c,8,0.0,11
5946a587f810d56922438eec,8,0.0,12
5946a587f810d56922438f2a,8,0.0,12
5946a587f810d569224390c8,8,0.0,10
5946a587f810d569224390e0,8,0.0,12
5946a587f810d56922439210,8,0.0,12
5946a588f810d56922439811,8,0.0,12
5946a588f810d56922439868,8,0.0,12
5946a588f810d56922439869,8,0.0,12
5946a589f810d5692243a6db,8,0.0,15
5946a589f810d5692243aa1c,8,0.0,11
5946a589f810d5692243aa32,8,0.0,10
5946a589f810d5692243aa3a,8,0.0,13
5946a589f810d5692243aa40,8,0.0,12
5946a589f810d5692243aa42,8,0.0,12
5946a589f810d5692243aa55,8,0.0,13
5946a5a1f810d5692243d9fc,8,0.0,9
5946a5a5f810d5692243ddda,8,0.0,8
5946a5a5f810d5692243ddf7,8,0.0,7
5946a5a5f810d5692243dea1,8,0.0,14
5946a5adf810d5692243fa99,8,0.0,15
5946a5b3f810d5692243ff6f,8,0.0,13
5946a5b3f810d5692243ff71,8,0.0,11
5946a5b3f810d5692243ff74,8,0.0,17
5946a5b3f810d5692243ff75,8,0.0,15
5946a5b3f810d5692243ff76,8,0.0,18
5946a5b3f810d5692243ff77,8,0.0,16
5946a5b3f810d5692243ffa6,8,0.0,13
5946a5b3f810d5692243ffa9,8,0.0,14
5946a5b3f810d5692243ffb4,8,0.0,9
5946a5b3f810d5692243ffba,8,0.0,9
5946a5b3f810d569224400b1,8,0.0,8
5946a5b3f810d569224400b5,8,0.0,8
5946a5b3f810d569224400c6,8,0.0,5
5946a5b3f810d569224400d4,8,0.0,10
5946a5b3f810d569224400d7,8,0.0,11
5946a5b3f810d56922440100,8,0.0,11
5946a5b3f810d56922440104,8,0.0,11
5946a5b3f810d569224401ee,8,0.0,8
5946a5b3f810d56922440206,8,0.0,9
5946a5b3f810d56922440226,8,0.0,12
5946a5b3f810d56922440227,8,0.0,9
5946a5b3f810d56922440230,8,0.0,11
5946a5b3f810d56922440231,8,0.0,8
5946a5b3f810d5692244025d,8,0.0,11
5946a5b3f810d56922440262,8,0.0,11
5946a5b3f810d5692244027b,8,0.0,9
5946a5b3f810d56922440285,8,0.0,9
5946a5b3f810d5692244029c,8,0.0,11
5946a5b3f810d569224402a2,8,0.0,11
5946a5b3f810d569224402a6,8,0.0,11
5946a5b3f810d569224402a9,8,0.0,15
5946a5b3f810d569224402aa,8,0.0,16
5946a5b3f810d569224402b6,8,0.0,9
5946a5b3f810d569224402bb,8,0.0,9
5946a5b3f810d569224402be,8,0.0,13
5946a5b3f810d569224402c0,8,0.0,14
5946a5b3f810d569224402fa,8,0.0,10
5946a5b3f810d56922440330,8,0.0,16
5946a5b3f810d56922440331,8,0.0,14
5946a5b3f810d569224403b6,8,0.0,13
5946a5b3f810d569224403ba,8,0.0,13
5946a5b3f810d569224403bb,8,0.0,14
5946a5b3f810d569224403c2,8,0.0,13
5946a5b3f810d569224403c3,8,0.0,14
5946a5b3f810d569224403c4,8,0.0,11
5946a5b3f810d569224403c5,8,0.0,12
5946a5b3f810d569224403e3,8,0.0,13
5946a5b3f810d569224403e4,8,0.0,14
5946a5b3f810d56922440405,8,0.0,12
5946a5b3f810d56922440406,8,0.0,13
5946a5b3f810d5692244040e,8,0.0,13
5946a5b3f810d5692244040f,8,0.0,14
5946a5b3f810d56922440431,8,0.0,13
5946a5b3f810d56922440432,8,0.0,14
5946a5b3f810d569224404a9,8,0.0,9
5946a5b3f810d569224404ae,8,0.0,9
5946a5b3f810d569224404af,8,0.0,12
5946a5b3f810d569224404b0,8,0.0,12
5946a5b3f810d569224405b4,8,0.0,10
5946a5b3f810d569224405b6,8,0.0,10
5946a5b3f810d56922440656,8,0.0,11
5946a5b3f810d56922440658,8,0.0,15
5946a5b3f810d56922440662,8,0.0,11
5946a5b3f810d56922440666,8,0.0,11
5946a5b3f810d569224406aa,8,0.0,7
5946a5b3f810d569224406ac,8,0.0,7
5946a5b3f810d569224406ad,8,0.0,10
5946a5b3f810d56922440701,8,0.0,9
5946a5b3f810d56922440704,8,0.0,9
5946a5b4f810d56922440784,8,0.0,15
5946a5b4f810d56922440785,8,0.0,16
5946a5b4f810d56922440786,8,0.0,13
5946a5b4f810d56922440787,8,0.0,14
5946a5b4f810d56922440796,8,0.0,9
5946a5b4f810d56922440797,8,0.0,6
5946a5b4f810d5692244079a,8,0.0,8
5946a5b4f810d5692244079b,8,0.0,5
5946a5b4f810d5692244079d,8,0.0,10
5946a5b4f810d569224407d6,8,0.0,13
5946a5b4f810d569224407d7,8,0.0,11
5946a5b4f810d569224407d8,8,0.0,17
5946a5b4f810d569224407d9,8,0.0,15
5946a5b4f810d569224408ab,8,0.0,11
5946a5b4f810d56922440946,8,0.0,13
5946a5b4f810d56922440947,8,0.0,10
5946a5b4f810d56922440951,8,0.0,7
5946a5b4f810d56922440983,8,0.0,11
5946a5b4f810d56922440985,8,0.0,11
5946a5b4f810d5692244099a,8,0.0,6
5946a5b4f810d5692244099b,8,0.0,6
5946a5b4f810d569224409a2,8,0.0,11
5946a5b4f810d569224409a4,8,0.0,11
5946a5b4f810d569224409ad,8,0.0,11
5946a5b4f810d569224409ce,8,0.0,15
5946a5bcf810d56922441869,8,0.0,9
5946a5bcf810d56922441874,9,0.0,12
5946a5c5f810d56922442389,8,0.0,12
5946a5c5f810d5692244238d,8,0.0,9
5946a5c5f810d569224423bc,9,0.0,12
5946a5c5f810d569224423bd,9,0.0,10
5946a5c5f810d569224423c3,9,0.0,13
5946a5f2f810d5692244991b,8,0.0,0
5946a5f2f810d56922449983,9,0.0,1
5946a5f2f810d56922449994,9,0.0,9
5946a5f2f810d569224499cd,9,0.0,1
5946a5f2f810d569224499d2,8,0.0,1
5946a5f2f810d56922449e2b,8,0.0,2
5946a5f2f810d56922449e2c,8,0.0,3
5946a5f2f810d56922449e31,8,0.0,7
5946a5f2f810d56922449f38,8,0.0,2
5946a5f2f810d5692244a05a,8,0.0,7
5946a5f2f810d5692244a088,8,0.0,2
5946a5f2f810d5692244a08a,8,0.0,1
5946a5f2f810d5692244a09e,11,0.0,0
5946a5f2f810d5692244a0a0,10,0.0,1
5946a5f2f810d5692244a0a1,10,0.0,1
5946a5f2f810d5692244a0ad,10,0.0,0
5946a5f2f810d5692244a0af,10,0.0,0
5946a5f2f810d5692244a0c1,8,0.0,0
5946a5f2f810d5692244a0d0,10,0.0,9
5946a5f2f810d5692244a0d8,9,0.0,1
5946a5f2f810d5692244a0d9,9,0.0,0
5946a5f2f810d5692244a0ef,8,0.0,0
5946a5f2f810d5692244a0f6,8,0.0,0
5946a5f2f810d5692244a12c,8,0.0,0
5946a5f2f810d5692244a12e,8,0.0,0
5946a5f2f810d5692244a18b,9,0.0,8
5946a5f2f810d5692244a18f,9,0.0,8
5946a5f3f810d5692244a3e0,8,0.0,3
5946a5f3f810d5692244a3e8,9,0.0,3
5946a5f3f810d5692244a3ed,9,0.0,3
5946a5f3f810d5692244a40e,9,0.0,3
5946a5f3f810d5692244a496,9,0.0,1
5946a5f3f810d5692244a4f8,9,0.0,0
5946a5f3f810d5692244a4fa,9,0.0,0
5946a5f3f810d5692244a510,10,0.0,0
5946a5f3f810d5692244a514,10,0.0,0
5946a5f3f810d5692244a519,10,0.0,0
5946a5f3f810d5692244a529,10,0.0,0
5946a5f3f810d5692244a52e,10,0.0,0
5946a5f3f810d5692244a5b2,9,0.0,0
5946a5f3f810d5692244a5db,9,0.0,1
5946a5f3f810d5692244a639,9,0.0,9
5946a5f3f810d5692244a63d,9,0.0,7
5946a5f3f810d5692244a67f,9,0.0,6
5946a5f3f810d5692244a6be,9,0.0,9
5946a5f3f810d5692244a6d0,10,0.0,0
5946a5f3f810d5692244a706,10,0.0,0
5946a5f3f810d5692244a742,9,0.0,1
5946a5f3f810d5692244a747,10,0.0,0
5946a5f3f810d5692244a754,10,0.0,0
5946a5f3f810d5692244a75f,10,0.0,9
5946a5f3f810d5692244a760,10,0.0,9
5946a5f3f810d5692244a7e1,10,0.0,9
5946a5f3f810d5692244a81b,10,0.0,1
5946a5f3f810d5692244a81f,10,0.0,0
5946a5f3f810d5692244a8d6,8,0.0,7
5946a5f3f810d5692244a933,8,0.0,6
5946a5f3f810d5692244aa33,10,0.0,0
5946a5f3f810d5692244aa43,8,0.0,7
5946a5f3f810d5692244aa68,9,0.0,8
5946a5f3f810d5692244aa6d,9,0.0,0
5946a5f3f810d5692244aa7d,9,0.0,0
5946a5f3f810d5692244aac1,9,0.0,1
5946a5f3f810d5692244aac6,8,0.0,0
5946a5f3f810d5692244aac7,8,0.0,0
5946a5f3f810d5692244aada,9,0.0,7
5946a5f3f810d5692244aae0,9,0.0,0
5946a5f3f810d5692244ab12,8,0.0,7
5946a5f3f810d5692244abcc,9,0.0,1
5946a5f3f810d5692244abcd,9,0.0,0
5946a5f3f810d5692244abcf,9,0.0,0
5946a5f3f810d5692244abd1,9,0.0,0
5946a5f3f810d5692244acf1,11,0.0,0
5946a5f3f810d5692244ad81,10,0.0,0
5946a5f3f810d5692244ad85,8,0.0,0
5946a5f3f810d5692244ad89,9,0.0,1
5946a5f3f810d5692244ad8d,9,0.0,0
5946a5f3f810d5692244ad93,10,0.0,0
5946a5f3f810d5692244adbb,8,0.0,7
5946a5f3f810d5692244ae52,8,0.0,0
5946a5f3f810d5692244ae91,10,0.0,0
5946a5f3f810d5692244aebc,10,0.0,9
5946a5f3f810d5692244aed5,10,0.0,0
5946a5f3f810d5692244aed7,9,0.0,1
5946a5f3f810d5692244aed8,9,0.0,1
5946a5f3f810d5692244aee0,10,0.0,1
5946a5f3f810d5692244aee1,10,0.0,0
5946a5f3f810d5692244aef3,10,0.0,9
5946a5f3f810d5692244af2a,10,0.0,9
5946a5f3f810d5692244af3b,9,0.0,1
5946a5f3f810d5692244af4e,10,0.0,0
5946a5f3f810d5692244af80,9,0.0,0
5946a5f3f810d5692244afc7,9,0.0,0
5946a5f3f810d5692244aff7,10,0.0,1
5946a5f3f810d5692244b006,10,0.0,10
5946a5f3f810d5692244b00c,10,0.0,1
5946a5f3f810d5692244b012,10,0.0,9
5946a5f3f810d5692244b017,10,0.0,1
5946a5f3f810d5692244b01e,9,0.0,1
5946a5f3f810d5692244b02d,10,0.0,1
5946a5f3f810d5692244b02f,10,0.0,1
5946a5f3f810d5692244b033,10,0.0,0
5946a5f3f810d5692244b051,10,0.0,9
5946a5f3f810d5692244b058,10,0.0,0
5946a5f3f810d5692244b0c9,10,0.0,1
5946a5f4f810d5692244b0f3,10,0.0,0
5946a5f4f810d5692244b105,10,0.0,9
5946a5f4f810d5692244b10a,8,0.0,0
5946a5f4f810d5692244b115,10,0.0,0
5946a5f4f810d5692244b128,10,0.0,0
5946a5f4f810d5692244b14e,9,0.0,8
5946a5f4f810d5692244b152,10,0.0,9
5946a5f4f810d5692244b161,10,0.0,9
5946a5f4f810d5692244b163,10,0.0,1
5946a5f4f810d5692244b165,10,0.0,0
5946a5f4f810d5692244b16a,10,0.0,0
5946a5f4f810d5692244b261,9,0.0,0
5946a5f4f810d5692244b26b,9,0.0,0
5946a5f4f810d5692244b28c,10,0.0,1
5946a5f4f810d5692244b2e6,10,0.0,0
5946a5f4f810d5692244b2f4,9,0.0,9
5946a5f4f810d5692244b2f9,10,0.0,0
5946a5f4f810d5692244b362,9,0.0,1
5946a5f4f810d5692244b377,10,0.0,1
5946a5f4f810d5692244b387,9,0.0,1
5946a5f4f810d5692244b388,9,0.0,0
5946a5f4f810d5692244b396,10,0.0,1
5946a5f4f810d5692244b3b9,10,0.0,9
5946a5f4f810d5692244b3d5,10,0.0,0
5946a5f4f810d5692244b3dc,10,0.0,0
5946a5f4f810d5692244b419,10,0.0,9
5946a5f4f810d5692244b41f,10,0.0,0
5946a5f4f810d5692244b422,10,0.0,9
5946a5f4f810d5692244b423,10,0.0,1
5946a5f4f810d5692244b428,10,0.0,0
5946a5f4f810d5692244b455,11,0.0,8
5946a5f4f810d5692244b467,11,0.0,10
5946a5f4f810d5692244b469,10,0.0,1
5946a5f4f810d5692244b556,9,0.0,9
5946a5f4f810d5692244b55a,10,0.0,9
5946a5f4f810d5692244b577,10,0.0,1
5946a5f4f810d5692244b582,9,0.0,1
5946a5f4f810d5692244b59c,8,0.0,1
5946a5f4f810d5692244b5b3,10,0.0,1
5946a5f4f810d5692244b5e6,10,0.0,1
5946a5f4f810d5692244b5e7,10,0.0,0
5946a5f4f810d5692244b5f9,9,0.0,1
5946a5f4f810d5692244b633,10,0.0,0
5946a5f4f810d5692244b63c,10,0.0,1
5946a5f4f810d5692244b65b,10,0.0,0
5946a5f4f810d5692244b69b,9,0.0,8
5946a5f4f810d5692244b6a5,9,0.0,0
5946a5f4f810d5692244b6d4,9,0.0,9
5946a5f4f810d5692244b6db,9,0.0,1
5946a5f4f810d5692244b6eb,10,0.0,0
5946a5f4f810d5692244b75e,10,0.0,10
5946a5f4f810d5692244b75f,10,0.0,9
5946a5f4f810d5692244b79c,10,0.0,0
5946a5f4f810d5692244b79e,10,0.0,0
5946a5f4f810d5692244b7a9,9,0.0,1
5946a5f4f810d5692244b83c,10,0.0,9
5946a5f4f810d5692244b83e,10,0.0,0
5946a5f4f810d5692244b83f,10,0.0,9
5946a5f4f810d5692244b878,9,0.0,1
5946a5f4f810d5692244b9d8,10,0.0,1
5946a5f4f810d5692244b9d9,10,0.0,1
5946a5f4f810d5692244b9da,10,0.0,0
5946a5f4f810d5692244b9db,10,0.0,0
5946a5f4f810d5692244ba5e,9,0.0,1
5946a5f4f810d5692244ba6e,10,0.0,10
5946a5f4f810d5692244ba70,10,0.0,9
5946a5f4f810d5692244ba77,9,0.0,2
5946a5f4f810d5692244ba7d,9,0.0,1
5946a5f4f810d5692244ba81,10,0.0,0
5946a5f4f810d5692244ba96,8,0.0,7
5946a5f9f810d5692244c3a5,8,0.0,9
5946a5f9f810d5692244c3a6,8,0.0,7
5946a5f9f810d5692244c3a7,8,0.0,8
5946a5f9f810d5692244c3c8,8,0.0,10
5946a5f9f810d5692244c3cc,8,0.0,11
5946a5f9f810d5692244c3ce,8,0.0,11
5946a607f810d5692244d2f8,8,0.0,7
5946a61af810d5692244e836,8,0.0,9
5946a61af810d5692244e843,8,0.0,10
5946a62af810d56922450e77,8,0.0,10
5946a62af810d56922450e78,9,0.0,13
5946a62af810d56922450e79,9,0.0,13
5946a62af810d56922450e7c,8,0.0,11
5946a634f810d56922451825,8,0.0,0
5946a634f810d56922451827,8,0.0,0
5946a634f810d56922451829,8,0.0,0
5946a634f810d5692245182b,8,0.0,0
5946a635f810d5692245189c,8,0.0,9
5946a636f810d56922451ac1,8,0.0,9
5946a64df810d56922454d7e,8,0.0,15
5946a650f810d56922456931,8,0.0,11
5946a650f810d5692245696a,8,0.0,20
5946a650f810d56922456a7b,8,0.0,15
5946a650f810d56922456b73,8,0.0,20
5946a650f810d56922456c34,8,0.0,20
5946a650f810d56922456c89,8,0.0,20
5946a651f810d56922456ee8,8,0.0,15
5946a651f810d56922456fee,8,0.0,15
5946a651f810d56922457135,8,0.0,15
5946a675f810d56922460cd9,9,0.0,3
5946a675f810d56922460cda,9,0.0,2
5946a675f810d56922460ce4,9,0.0,4
5946a67bf810d56922461367,8,0.0,11
5946a67bf810d56922461368,8,0.0,11
5946a6a1f810d56922464820,9,0.0,17
5946a6a1f810d569224648d9,9,0.0,17
5946a6a1f810d56922464fa4,9,0.0,11
5946a6a1f810d56922464fa6,9,0.0,12
5946a6a2f810d56922465ccb,9,0.0,22
5946a6a3f810d56922466991,9,0.0,17
5946a6a4f810d56922467156,9,0.0,23
5946a6bef810d5692246d3a7,8,0.0,16
5946a6bef810d5692246d3db,8,0.0,16
5946a6bef810d5692246d444,8,0.0,16
5946a6bef810d5692246d462,8,0.0,14
5946a6cdf810d5692246fca0,8,0.0,17
5946a6cdf810d5692246fca1,8,0.0,15
5946a6cdf810d5692246fca2,8,0.0,17
5946a6cdf810d5692246fd37,8,0.0,16
5946a6cef810d5692246ffdf,8,0.0,17
5946a6cef810d56922470023,8,0.0,17
5946a6cef810d56922470024,8,0.0,15
5946a6cef810d56922470025,8,0.0,17
5946a6cef810d56922470088,8,0.0,15
5946a6cef810d56922470093,8,0.0,15
5946a6cef810d569224700bf,8,0.0,15
5946a6cef810d569224700e1,8,0.0,13
5946a6cef810d5692247041d,8,0.0,15
5946a6cef810d56922470421,8,0.0,15
5946a6cef810d56922470432,8,0.0,15
5946a6cef810d5692247045d,8,0.0,16
5946a6cef810d56922470473,8,0.0,15
5946a6cef810d56922470474,8,0.0,17
5946a6cef810d5692247047e,8,0.0,14
5946a6cef810d5692247047f,8,0.0,13
5946a6cef810d56922470480,8,0.0,15
5946a6cef810d569224704e9,8,0.0,16
5946a6d3f810d56922471f15,8,0.0,1
5946a6d3f810d56922471f16,8,0.0,0
5946a6d3f810d56922471f21,8,0.0,1
5946a6d3f810d56922471f2d,8,0.0,0
5946a6d3f810d56922471f58,8,0.0,0
5946a6d4f810d56922471fa4,8,0.0,2
5946a6d4f810d56922471faa,8,0.0,1
5946a6dbf810d56922473380,10,0.0,0
5946a6dbf810d5692247339a,9,0.0,0
5946a6e6f810d56922473f7a,9,0.0,1
5946a6e6f810d56922473f7b,9,0.0,0
5946a6f2f810d56922474d3b,9,1.0,22
5946a6f6f810d56922475481,8,0.0,11
5946a704f810d56922476466,8,0.0,12
5946a71af810d5692247ab00,8,0.0,11
5946a71af810d5692247ab13,8,0.0,10
5946a71af810d5692247ab15,8,0.0,9
5946a72bf810d5692247dd4c,8,0.0,7
5946a72cf810d5692247e1f4,8,0.0,17
5946a72cf810d5692247e271,10,0.0,17
5946a72df810d5692247f290,8,0.0,5
5946a72df810d5692247f346,8,0.0,10
5946a72df810d5692247f428,9,0.0,12
5946a72df810d5692247f42d,9,0.0,4
5946a72df810d5692247f959,9,0.0,4
5946a72df810d5692247f965,9,0.0,4
5946a72df810d5692247f96b,9,0.0,11
5946a72ef810d5692247f9ac,9,0.0,11
5946a72ef810d5692247fb62,8,0.0,17
5946a72ef810d5692247fb7b,10,0.0,30
5946a72ff810d569224808b7,9,0.0,13
5946a72ff810d569224808b9,9,0.0,17
5946a72ff810d56922480c03,9,0.0,15
5946a72ff810d56922480c0e,9,0.0,19
5946a72ff810d56922480d00,10,0.0,13
5946a74af810d5692248681c,8,0.0,9
5946a74af810d5692248682c,8,0.0,9
5946a74af810d5692248683a,8,0.0,9
5946a74af810d5692248688e,8,0.0,9
5946a74af810d56922486892,8,0.0,9
5946a74af810d5692248689b,8,0.0,9
5946a74af810d569224868a6,8,0.0,9
5946a74af810d569224868fd,8,0.0,8
5946a74af810d56922486901,8,0.0,9
5946a74af810d56922486903,8,0.0,9
5946a74af810d5692248693c,8,0.0,6
5946a74af810d5692248697b,8,0.0,9
5946a74af810d56922486a29,8,0.0,8
5946a74af810d56922486a5a,8,0.0,9
5946a74af810d56922486a98,8,0.0,9
5946a74af810d56922486ad2,8,0.0,9
5946a74af810d56922486afc,8,0.0,9
5946a74af810d56922486b96,8,0.0,7
5946a74af810d56922486bbe,8,0.0,9
5946a74af810d56922486bdb,8,0.0,9
5946a74af810d56922486bed,8,0.0,9
5946a74af810d56922486c55,8,0.0,9
5946a74af810d56922486c92,8,0.0,8
5946a74af810d56922486cb4,8,0.0,9
5946a74af810d56922486d03,8,0.0,9
5946a74af810d56922486d07,8,0.0,3
5946a74af810d56922486d17,8,0.0,9
5946a74af810d56922486e82,8,0.0,9
5946a74bf810d56922486efd,8,0.0,6
5946a74bf810d56922486f36,8,0.0,9
5946a74bf810d56922486f5d,8,0.0,9
5946a74bf810d56922486f73,8,0.0,9
5946a775f810d5692248db87,10,0.0,1
5946a775f810d5692248dbce,10,0.0,4
5946a775f810d5692248dbd2,10,0.0,4
5946a775f810d5692248dbd6,10,0.0,4
5946a775f810d5692248dbe5,10,0.0,2
5946a775f810d5692248dbfb,10,0.0,1
5946a790f810d5692248e7be,9,0.0,0
5946a790f810d5692248e7da,9,0.0,0
5946a790f810d5692248e7e1,10,0.0,3
5946a790f810d5692248e7e4,10,0.0,6
5946a790f810d5692248e812,8,0.0,3
5946a790f810d5692248e841,11,0.0,0
5946a790f810d5692248e846,11,0.0,4
5946a790f810d5692248e84f,11,0.0,1
5946a790f810d5692248e89a,11,0.0,2
5946a790f810d5692248e89c,11,0.0,1
5946a790f810d5692248e89f,12,0.0,1
5946a790f810d5692248e8b8,11,0.0,1
5946a790f810d5692248e8bf,11,0.0,6
5946a790f810d5692248e8e0,11,0.0,5
5946a790f810d5692248e8e1,11,0.0,5
5946a790f810d5692248e8e8,12,0.0,3
5946a790f810d5692248e8fc,10,0.0,0
5946a790f810d5692248e901,9,0.0,2
5946a790f810d5692248e917,10,0.0,0
5946a790f810d5692248e95d,8,1.0,8
5946a790f810d5692248e95e,8,1.0,7
5946a790f810d5692248e972,10,0.0,1
5946a790f810d5692248e985,9,0.0,0
5946a791f810d5692248ea7e,8,0.0,0
5946a791f810d5692248ea82,8,0.0,0
5946a791f810d5692248ea83,8,0.0,0
5946a791f810d5692248ea84,8,0.0,0
5946a791f810d5692248ea87,8,0.0,0
5946a791f810d5692248ea8b,8,0.0,1
5946a791f810d5692248ea8c,8,0.0,0
5946a791f810d5692248ea8d,8,0.0,0
5946a791f810d5692248ea8e,8,0.0,1
5946a791f810d5692248eb4d,9,1.0,14
5946a791f810d5692248eb55,9,1.0,14
5946a791f810d5692248eb6a,12,0.0,11
5946a791f810d5692248eb7b,11,0.0,13
5946a791f810d5692248eb7c,11,0.0,14
5946a791f810d5692248eb8b,12,0.0,11
5946a791f810d5692248eb9b,11,0.0,12
5946a791f810d5692248eb9c,11,0.0,13
5946a791f810d5692248ebba,11,0.0,13
5946a791f810d5692248ebbe,11,0.0,14
5946a791f810d5692248ebcc,12,0.0,13
5946a791f810d5692248ebce,12,0.0,13
5946a791f810d5692248ebe3,11,0.0,12
5946a797f810d5692248eee2,11,0.0,3
5946a797f810d5692248eee3,11,0.0,4
5946a797f810d5692248eee8,11,0.0,2
5946a797f810d5692248eee9,11,0.0,4
5946a797f810d5692248eef9,8,0.0,4
5946a797f810d5692248eefa,8,0.0,5
5946a797f810d5692248eeff,9,0.0,7
5946a797f810d5692248ef1e,11,0.0,1
5946a797f810d5692248ef20,11,0.0,1
5946a797f810d5692248ef25,10,0.0,2
5946a797f810d5692248ef26,10,0.0,1
5946a797f810d5692248ef2e,11,0.0,0
5946a797f810d5692248ef35,11,0.0,0
5946a797f810d5692248ef5c,11,0.0,3
5946a797f810d5692248ef5d,11,0.0,3
5946a797f810d5692248ef61,11,0.0,3
5946a797f810d5692248ef71,11,0.0,2
5946a797f810d5692248ef72,11,0.0,5
5946a797f810d5692248ef83,11,0.0,2
5946a797f810d5692248ef85,11,0.0,4
5946a797f810d5692248ef8b,11,0.0,6
5946a797f810d5692248ef93,9,0.0,1
5946a797f810d5692248ef9b,8,0.0,0
5946a797f810d5692248ef9c,8,0.0,1
5946a797f810d5692248ef9e,8,0.0,1
5946a797f810d5692248efad,8,0.0,1
5946a797f810d5692248efae,8,0.0,0
5946a797f810d5692248efbc,8,0.0,2
5946a797f810d5692248efbe,8,0.0,5
5946a7a2f810d5692249000b,8,0.0,10
5946a7a2f810d56922490026,8,0.0,10
5946a7a2f810d56922490027,8,0.0,10
5946a7a2f810d569224900dc,9,0.0,12
5946a7a2f810d569224900f4,8,0.0,9
5946a7a2f810d569224900f6,9,0.0,12
5946a7a2f810d56922490181,9,0.0,10
5946a7a2f810d56922490182,8,0.0,9
5946a7a2f810d5692249027c,8,0.0,9
5946a7a2f810d56922490433,8,0.0,8
5946a7a2f810d56922490434,8,0.0,7
5946a7a2f810d56922490484,8,0.0,9
5946a7a2f810d56922490486,8,0.0,10
5946a7a2f810d56922490543,8,0.0,10
5946a7a2f810d56922490544,8,0.0,9
5946a7a2f810d5692249054b,9,0.0,12
5946a7a2f810d5692249054c,9,0.0,10
5946a7a2f810d56922490550,8,0.0,10
5946a7a2f810d5692249056d,8,0.0,10
5946a7a2f810d56922490575,9,0.0,10
5946a7a2f810d56922490578,9,0.0,12
5946a7a2f810d56922490589,8,0.0,10
5946a7a2f810d5692249058a,8,0.0,8
5946a7a2f810d5692249059c,8,0.0,9
5946a7a2f810d5692249059f,9,0.0,12
5946a7a2f810d569224905a0,9,0.0,10
5946a7a2f810d569224905a2,9,0.0,12
5946a7a2f810d569224905a3,9,0.0,10
5946a7a2f810d569224905ab,9,0.0,10
5946a7a2f810d569224905bf,9,0.0,10
5946a7a2f810d569224905d8,8,0.0,10
5946a7a2f810d56922490600,9,0.0,12
5946a7a2f810d56922490601,9,0.0,10
5946a7a2f810d56922490643,9,0.0,12
5946a7a2f810d56922490644,9,0.0,10
5946a7a2f810d56922490657,9,0.0,9
5946a7a2f810d56922490699,8,0.0,10
5946a7a2f810d5692249069a,8,0.0,8
5946a7a2f810d569224906a3,9,0.0,12
